coords
"34.14,-118.63"
"33.93,-118.3"
"34.04,-118.28"
"33.89,-118.41"
"34.24,-118.59"
"34.08,-118.35"
"33.79,-118.17"
"34.25,-118.59"
"34.18,-118.51"
"33.97,-118.43"
"34.19,-118.48"
"33.83,-118.11"
"34.58,-118.14"
"33.88,-118.03"
"34.16,-118.36"
"33.75,-118.26"
"34.31,-118.51"
"33.82,-118.23"
"34.13,-118.01"
"34.15,-118.58"
"33.88,-118.28"
"34.27,-118.4"
"34.06,-118.31"
"34.14,-118.37"
"34.18,-118.42"
"34.02,-118.36"
"34.05,-118.2"
"34.08,-118.4"
"34.31,-118.41"
"34.04,-118.4"
"33.96,-118.14"
"34.03,-118.32"
"34.17,-118.43"
"34.02,-118.07"
"34.01,-118.34"
"34.04,-118.2"
"34.07,-118.37"
"34.02,-118.24"
"34.4,-118.49"
"34.58,-117.81"
"33.92,-118.19"
"34.22,-118.64"
"34.23,-118.61"
"34.22,-118.4"
"34.05,-118.15"
"34.11,-118.5"
"34.02,-118.26"
"34.14,-118.34"
"34.04,-118.31"
"34.04,-118.43"
"34.11,-118.27"
"34.15,-118.6"
"33.77,-118.27"
"34.05,-118.43"
"34.32,-118.49"
"33.86,-118.39"
"34.2,-118.5"
"34.15,-118.51"
"34.03,-118.34"
"34.19,-118.62"
"33.96,-118.39"
"33.94,-118.25"
"34.07,-117.77"
"34.09,-118.39"
"34.09,-118.38"
"34.09,-118.34"
"34.03,-118.38"
"34.24,-118.56"
"34.11,-118.33"
"34.25,-118.39"
"33.79,-118.26"
"34.03,-118.3"
"34.24,-118.44"
"34.08,-118.22"
"34.06,-117.72"
"34.23,-118.52"
"34.02,-118.41"
"34.27,-118.6"
"34.04,-118.22"
"34.16,-118.52"
"34.15,-118.22"
"34.03,-118.33"
"34.06,-118.43"
"34.21,-118.37"
"34.12,-118.21"
"33.74,-118.36"
"33.99,-118.35"
"34.28,-118.58"
"34.19,-118.65"
"34.08,-118.3"
"33.97,-118.28"
"33.97,-118.31"
"34.01,-118.36"
"34.22,-118.36"
"34.24,-118.54"
"34.29,-118.49"
"34.08,-118.5"
