Year,Median household income,zipcode
2014,71296,91504
2014,77679,91505
2014,70408,91506
2014,47202,91601
2014,63544,91602
2014,90528,91604
2014,43707,91605
2014,42195,91606
2014,52274,91607
2014,,91608
2014,76994,91701
2014,54769,91702
2014,51234,91706
2014,118750,91708
2014,97609,91709
2014,71825,91710
2014,89508,91711
2014,63740,91722
2014,60532,91723
2014,75420,91724
2014,61952,91730
2014,36955,91731
2014,41485,91732
2014,40930,91733
2014,98407,91737
2014,100049,91739
2014,67048,91740
2014,81250,91741
2014,57789,91744
2014,76447,91745
2014,59502,91746
2014,60896,91748
2014,76912,91750
2014,62372,91752
2014,56767,91754
2014,52517,91755
2014,46250,91759
2014,61270,91761
2014,50707,91762
2014,49056,91763
2014,51060,91764
2014,90966,91765
2014,48896,91766
2014,49206,91767
2014,47177,91768
2014,47078,91770
2014,78501,91773
2014,84620,91775
2014,48302,91776
2014,63045,91780
2014,95975,91784
2014,51105,91786
2014,93509,91789
2014,66057,91790
2014,70841,91791
2014,66848,91792
2014,51225,91801
2014,56632,91803
2014,81379,91901
2014,88926,91902
2014,63722,91905
2014,58353,91906
2014,54640,91910
2014,48891,91911
2014,84741,91913
2014,110343,91914
2014,99606,91915
2014,61296,91916
2014,66932,91917
2014,24032,91931
2014,48117,91932
2014,45625,91934
2014,93092,91935
2014,71661,91941
2014,52354,91942
2014,52376,91945
2014,,91948
2014,39533,91950
2014,100398,91962
2014,39622,91963
2014,60124,91977
2014,66483,91978
2014,200325,91980
2014,69205,92003
2014,36500,92004
2014,93889,92007
2014,66000,92008
2014,102212,92009
2014,95806,92010
2014,102030,92011
2014,114777,92014
2014,74797,92019
2014,49851,92020
2014,50035,92021
2014,92402,92024
2014,45433,92025
2014,53820,92026
2014,53473,92027
2014,57223,92028
2014,68108,92029
2014,51667,92036
2014,95306,92037
2014,64787,92040
2014,50568,92054
2014,48147,92055
2014,63728,92056
2014,64976,92057
2014,46655,92058
2014,66417,92059
2014,104125,92060
2014,68333,92061
2014,96297,92064
2014,77361,92065
2014,43295,92066
2014,119939,92067
2014,52457,92069
2014,43333,92070
2014,74393,92071
2014,90833,92075
2014,55530,92078
2014,54565,92081
2014,79348,92082
2014,46073,92083
2014,50401,92084
2014,33375,92086
2014,94318,92091
2014,52314,92101
2014,41575,92102
2014,65793,92103
2014,48733,92104
2014,36893,92105
2014,81973,92106
2014,66825,92107
2014,65297,92108
2014,67025,92109
2014,60920,92110
2014,55635,92111
2014,28185,92113
2014,57287,92114
2014,42828,92115
2014,54966,92116
2014,65319,92117
2014,90876,92118
2014,70261,92119
2014,79895,92120
2014,103598,92121
2014,71307,92122
2014,71911,92123
2014,80625,92124
2014,85707,92126
2014,123459,92127
2014,90298,92128
2014,109267,92129
2014,131166,92130
2014,119924,92131
2014,,92132
2014,,92134
2014,,92135
2014,59679,92139
2014,,92140
2014,228587,92145
2014,,92147
2014,60162,92154
2014,,92155
2014,35745,92173
2014,40024,92201
2014,68027,92203
2014,83269,92210
2014,57557,92211
2014,39917,92220
2014,,92222
2014,64738,92223
2014,43638,92225
2014,42711,92227
2014,40079,92230
2014,34733,92231
2014,32328,92233
2014,43170,92234
2014,40897,92236
2014,55750,92239
2014,35315,92240
2014,34896,92241
2014,26667,92242
2014,42206,92243
2014,53054,92249
2014,43264,92250
2014,76526,92251
2014,39409,92252
2014,71697,92253
2014,26491,92254
2014,32045,92256
2014,18220,92257
2014,25707,92258
2014,21912,92259
2014,50309,92260
2014,46519,92262
2014,43703,92264
2014,31296,92266
2014,,92267
2014,41964,92268
2014,71688,92270
2014,26852,92273
2014,27890,92274
2014,19375,92275
2014,43917,92276
2014,37316,92277
2014,59728,92278
2014,,92280
2014,32054,92281
2014,34063,92282
2014,29511,92283
2014,42517,92284
2014,29362,92285
2014,34537,92301
2014,,92304
2014,62109,92305
2014,57124,92307
2014,43345,92308
2014,36838,92309
2014,49928,92310
2014,45889,92311
2014,64140,92313
2014,46518,92314
2014,41202,92315
2014,48788,92316
2014,42212,92320
2014,64612,92321
2014,37188,92322
2014,41278,92324
2014,47394,92325
2014,35603,92327
2014,34750,92328
2014,,92332
2014,38229,92333
2014,43092,92335
2014,87425,92336
2014,69966,92337
2014,,92338
2014,45147,92339
2014,14848,92341
2014,66775,92342
2014,69171,92344
2014,42323,92345
2014,59995,92346
2014,69702,92347
2014,72479,92352
2014,63871,92354
2014,33582,92356
2014,71000,92358
2014,53807,92359
2014,32710,92363
2014,102500,92364
2014,55169,92365
2014,33125,92368
2014,50744,92371
2014,43036,92372
2014,63948,92373
2014,66590,92374
2014,44965,92376
2014,80130,92377
2014,68636,92378
2014,66875,92382
2014,80729,92384
2014,100380,92385
2014,34783,92386
2014,12000,92389
2014,37150,92391
2014,56277,92392
2014,51500,92394
2014,38709,92395
2014,54000,92397
2014,63750,92398
2014,59302,92399
2014,16649,92401
2014,38767,92404
2014,37591,92405
2014,51702,92407
2014,33750,92408
2014,27120,92410
2014,32747,92411
2014,48610,92501
2014,55051,92503
2014,57052,92504
2014,55947,92505
2014,78116,92506
2014,41051,92507
2014,92684,92508
2014,57286,92509
2014,68261,92518
2014,49552,92530
2014,87361,92532
2014,44010,92536
2014,38853,92539
2014,27163,92543
2014,42084,92544
2014,40119,92545
2014,39464,92548
2014,60625,92549
2014,50449,92551
2014,42984,92553
2014,73352,92555
2014,60655,92557
2014,78630,92561
2014,75448,92562
2014,77105,92563
2014,55069,92567
2014,42698,92570
2014,51116,92571
2014,58262,92582
2014,39528,92583
2014,75928,92584
2014,63413,92585
2014,36394,92586
2014,68620,92587
2014,49423,92590
2014,70380,92591
2014,89541,92592
2014,61525,92595
2014,85914,92596
2014,104149,92602
2014,120686,92603
2014,91180,92604
2014,90228,92606
2014,120984,92610
2014,67039,92612
2014,95984,92614
2014,41536,92617
2014,97470,92618
2014,102160,92620
2014,71469,92624
2014,125735,92625
2014,80132,92626
2014,57708,92627
2014,88384,92629
2014,84785,92630
2014,36737,92637
2014,87110,92646
2014,74637,92647
2014,85857,92648
2014,86469,92649
2014,98697,92651
2014,92806,92653
2014,45568,92655
2014,101292,92656
2014,163486,92657
2014,112008,92660
2014,93099,92661
2014,82857,92662
2014,86967,92663
2014,75411,92672
2014,125629,92673
2014,72465,92675
2014,84750,92676
2014,98264,92677
2014,84250,92678
2014,149538,92679
2014,53559,92683
2014,100694,92688
2014,93713,92691
2014,102045,92692
2014,137122,92694
2014,39060,92701
2014,50047,92703
2014,59412,92704
2014,82675,92705
2014,58500,92706
2014,57038,92707
2014,82005,92708
2014,64089,92780
2014,102755,92782
2014,47672,92801
2014,51365,92802
2014,52408,92804
2014,54422,92805
2014,62828,92806
2014,94697,92807
2014,110964,92808
2014,80163,92821
2014,124712,92823
2014,57333,92831
2014,58853,92832
2014,67019,92833
2014,92397,92835
2014,61934,92840
2014,53059,92841
2014,52536,92843
2014,48345,92844
2014,89026,92845
2014,85361,92860
2014,150864,92861
2014,85251,92865
2014,62589,92866
2014,78072,92867
2014,63610,92868
2014,88160,92869
2014,80037,92870
2014,62677,92879
2014,101303,92880
2014,94196,92881
2014,71793,92882
2014,93917,92883
2014,110054,92886
2014,126984,92887
2014,54945,93001
2014,69616,93003
2014,76027,93004
2014,86505,93010
2014,93523,93012
2014,68884,93013
2014,56567,93015
2014,99537,93021
2014,73433,93022
2014,64843,93023
2014,57860,93030
2014,55210,93033
2014,83038,93035
2014,65701,93036
2014,45877,93040
2014,52371,93041
2014,,93042
2014,,93043
2014,54782,93060
2014,83974,93063
2014,,93064
2014,94173,93065
2014,75380,93066
2014,75862,93067
2014,54945,93101
2014,67383,93103
2014,81308,93105
2014,125272,93108
2014,99638,93109
2014,75915,93110
2014,94933,93111
2014,55801,93117
2014,27938,93201
2014,38733,93202
2014,35429,93203
2014,29302,93204
2014,20349,93205
2014,41488,93206
2014,34750,93207
2014,88750,93208
2014,50290,93210
2014,34565,93212
2014,36321,93215
2014,24118,93218
2014,23458,93219
2014,,93220
2014,48470,93221
2014,45551,93222
2014,32273,93223
2014,42273,93224
2014,44111,93225
2014,58854,93226
2014,53008,93230
2014,29304,93234
2014,32783,93235
2014,58012,93238
2014,61319,93239
2014,26054,93240
2014,31886,93241
2014,40109,93242
2014,60724,93243
2014,36406,93244
2014,51280,93245
2014,34505,93247
2014,33011,93249
2014,34961,93250
2014,40179,93251
2014,31771,93252
2014,32750,93254
2014,29030,93255
2014,27361,93256
2014,39551,93257
2014,20896,93258
2014,24375,93260
2014,29005,93261
2014,,93262
2014,40833,93263
2014,60587,93265
2014,24122,93266
2014,33162,93267
2014,46615,93268
2014,27807,93270
2014,43913,93271
2014,34505,93272
2014,45591,93274
2014,45313,93276
2014,51056,93277
2014,39206,93280
2014,29848,93283
2014,31144,93285
2014,41579,93286
2014,65735,93287
2014,50833,93291
2014,51341,93292
2014,30963,93301
2014,35150,93304
2014,29812,93305
2014,52203,93306
2014,34358,93307
2014,41737,93308
2014,47369,93309
2014,87720,93311
2014,93588,93312
2014,64803,93313
2014,96446,93314
2014,52906,93401
2014,57241,93402
2014,41488,93405
2014,,93410
2014,66506,93420
2014,66014,93422
2014,77679,93424
2014,57014,93426
2014,62969,93427
2014,63514,93428
2014,47031,93429
2014,52329,93430
2014,53571,93432
2014,49418,93433
2014,45191,93434
2014,54980,93436
2014,61308,93437
2014,63112,93440
2014,95625,93441
2014,52579,93442
2014,61379,93444
2014,50000,93445
2014,64974,93446
2014,67500,93449
2014,42083,93450
2014,54205,93451
2014,34769,93452
2014,51520,93453
2014,52564,93454
2014,72212,93455
2014,43803,93458
2014,91737,93460
2014,59738,93461
2014,66771,93463
2014,83194,93465
2014,32897,93501
2014,57731,93505
2014,89403,93510
2014,26000,93512
2014,47833,93513
2014,51250,93514
2014,30708,93516
2014,60139,93517
2014,28005,93518
2014,28285,93519
2014,,93522
2014,53456,93523
2014,,93524
2014,51250,93526
2014,52123,93527
2014,13906,93528
2014,50595,93529
2014,11250,93530
2014,66983,93531
2014,54769,93532
2014,35600,93534
2014,42835,93535
2014,70724,93536
2014,53750,93541
2014,57588,93543
2014,52000,93544
2014,31912,93545
2014,65156,93546
2014,42237,93549
2014,38502,93550
2014,85200,93551
2014,56738,93552
2014,48063,93553
2014,26813,93554
2014,62533,93555
2014,25486,93558
2014,56875,93560
2014,60513,93561
2014,30478,93562
2014,67917,93563
2014,39880,93591
2014,,93592
2014,61466,93601
2014,59125,93602
2014,51250,93603
2014,50455,93604
2014,82917,93605
2014,16154,93606
2014,31111,93608
2014,43322,93609
2014,39051,93610
2014,77930,93611
2014,37207,93612
2014,50858,93614
2014,25327,93615
2014,31250,93616
2014,38269,93618
2014,104557,93619
2014,34869,93620
2014,31544,93621
2014,32125,93622
2014,24009,93623
2014,33600,93624
2014,42250,93625
2014,26958,93626
2014,,93627
2014,66679,93628
2014,42303,93630
2014,58381,93631
2014,,93633
2014,,93634
2014,45056,93635
2014,75160,93636
2014,49121,93637
2014,36890,93638
2014,25741,93640
2014,42222,93641
2014,48617,93643
2014,44223,93644
2014,93529,93645
2014,27914,93646
2014,32898,93647
2014,32175,93648
2014,31818,93650
2014,90179,93651
2014,22917,93652
2014,46121,93653
2014,47882,93654
2014,45485,93656
2014,49785,93657
2014,26223,93660
2014,43442,93662
2014,96563,93664
2014,33813,93665
2014,24276,93666
2014,53385,93667
2014,38665,93668
2014,6827,93669
2014,38359,93673
2014,63105,93675
2014,18553,93701
2014,26031,93702
2014,28406,93703
2014,48461,93704
2014,32635,93705
2014,29197,93706
2014,42844,93710
2014,63934,93711
2014,77092,93720
2014,11922,93721
2014,54381,93722
2014,69055,93723
2014,35635,93725
2014,32471,93726
2014,46394,93727
2014,32658,93728
2014,120672,93730
2014,49491,93901
2014,42807,93905
2014,55082,93906
2014,68078,93907
2014,113826,93908
2014,57670,93920
2014,62230,93921
2014,98219,93923
2014,92137,93924
2014,60000,93925
2014,51044,93926
2014,52233,93927
2014,77250,93928
2014,42454,93930
2014,94712,93932
2014,53955,93933
2014,67716,93940
2014,,93943
2014,70230,93950
2014,102396,93953
2014,43750,93954
2014,52420,93955
2014,47098,93960
2014,80288,93962
2014,105985,94002
2014,80233,94005
2014,118125,94010
2014,71668,94014
2014,78564,94015
2014,103378,94019
2014,92356,94020
2014,93810,94021
2014,182750,94022
2014,167546,94024
2014,119095,94025
2014,236912,94027
2014,180174,94028
2014,92006,94030
2014,147568,94037
2014,81622,94038
2014,101912,94040
2014,88810,94041
2014,100844,94043
2014,96719,94044
2014,60089,94060
2014,81907,94061
2014,126557,94062
2014,54003,94063
2014,132462,94065
2014,81369,94066
2014,125335,94070
2014,153269,94074
2014,78378,94080
2014,92489,94085
2014,100215,94086
2014,122354,94087
2014,88797,94089
2014,24127,94102
2014,41612,94103
2014,80341,94104
2014,170656,94105
2014,120610,94107
2014,36875,94108
2014,63173,94109
2014,84488,94110
2014,103472,94111
2014,71505,94112
2014,122970,94114
2014,85330,94115
2014,84828,94116
2014,103333,94117
2014,82993,94118
2014,70220,94121
2014,86070,94122
2014,121200,94123
2014,49594,94124
2014,131108,94127
2014,,94128
2014,144886,94129
2014,38077,94130
2014,100114,94131
2014,66607,94132
2014,53150,94133
2014,60230,94134
2014,83542,94158
2014,134907,94301
2014,89464,94303
2014,101932,94304
2014,51976,94305
2014,111602,94306
2014,72279,94401
2014,115807,94402
2014,95189,94403
2014,114779,94404
2014,70935,94501
2014,105480,94502
2014,81918,94503
2014,111833,94505
2014,176241,94506
2014,163219,94507
2014,72411,94508
2014,54372,94509
2014,89500,94510
2014,36845,94511
2014,64583,94512
2014,89607,94513
2014,51992,94514
2014,62182,94515
2014,100750,94516
2014,121367,94517
2014,73040,94518
2014,67607,94519
2014,47656,94520
2014,84819,94521
2014,81685,94523
2014,81667,94525
2014,128802,94526
2014,162328,94528
2014,87598,94530
2014,88693,94531
2014,56973,94533
2014,91882,94534
2014,53389,94535
2014,92107,94536
2014,87652,94538
2014,144152,94539
2014,57895,94541
2014,80327,94542
2014,59699,94544
2014,71723,94545
2014,75500,94546
2014,100204,94547
2014,85000,94548
2014,137344,94549
2014,102952,94550
2014,98321,94551
2014,132826,94552
2014,76669,94553
2014,114603,94555
2014,133088,94556
2014,72720,94558
2014,58363,94559
2014,86521,94560
2014,77706,94561
2014,166147,94563
2014,74283,94564
2014,55865,94565
2014,120401,94566
2014,58643,94567
2014,113616,94568
2014,94420,94569
2014,61563,94571
2014,68701,94572
2014,61310,94573
2014,81788,94574
2014,,94575
2014,40341,94576
2014,64660,94577
2014,49095,94578
2014,75481,94579
2014,71177,94580
2014,138371,94582
2014,121948,94583
2014,70721,94585
2014,85000,94586
2014,82564,94587
2014,127684,94588
2014,56154,94589
2014,40826,94590
2014,73870,94591
2014,107660,94592
2014,58659,94595
2014,78856,94596
2014,88012,94597
2014,121337,94598
2014,66136,94599
2014,39601,94601
2014,68813,94602
2014,40962,94603
2014,57610,94605
2014,37288,94606
2014,34192,94607
2014,55959,94608
2014,56378,94609
2014,73850,94610
2014,107577,94611
2014,30879,94612
2014,,94613
2014,123575,94618
2014,78676,94619
2014,30528,94621
2014,59628,94702
2014,58613,94703
2014,30997,94704
2014,96537,94705
2014,81746,94706
2014,136331,94707
2014,145610,94708
2014,59150,94709
2014,60952,94710
2014,,94720
2014,38856,94801
2014,76232,94803
2014,49541,94804
2014,66079,94805
2014,52173,94806
2014,,94850
2014,76909,94901
2014,86196,94903
2014,102237,94904
2014,132486,94920
2014,28556,94922
2014,77305,94923
2014,73621,94924
2014,113279,94925
2014,57484,94928
2014,44417,94929
2014,93049,94930
2014,64625,94931
2014,71667,94933
2014,51921,94937
2014,96281,94938
2014,93750,94939
2014,28958,94940
2014,121209,94941
2014,83638,94945
2014,113281,94946
2014,81879,94947
2014,74009,94949
2014,21333,94950
2014,93389,94951
2014,75221,94952
2014,81980,94954
2014,38750,94956
2014,187857,94957
2014,108295,94960
2014,79485,94963
2014,106333,94964
2014,89715,94965
2014,107768,94970
2014,42500,94971
2014,,94972
2014,88750,94973
2014,73333,95002
2014,83902,95003
2014,67188,95004
2014,69872,95005
2014,75510,95006
2014,149821,95007
2014,88987,95008
2014,55833,95010
2014,52015,95012
2014,,95013
2014,130961,95014
2014,67031,95017
2014,72161,95018
2014,38491,95019
2014,82748,95020
2014,69678,95023
2014,154107,95030
2014,120893,95032
2014,126397,95033
2014,98899,95035
2014,95435,95037
2014,42708,95039
2014,120208,95041
2014,62500,95043
2014,55250,95045
2014,108205,95046
2014,69341,95050
2014,101292,95051
2014,133333,95053
2014,116855,95054
2014,62365,95060
2014,62253,95062
2014,60536,95064
2014,86031,95065
2014,108919,95066
2014,167386,95070
2014,80133,95073
2014,60556,95075
2014,56671,95076
2014,68693,95110
2014,57047,95111
2014,49454,95112
2014,61500,95113
